statement,label,pair_id,frame_id,vader_compound,twroberta_signed,twroberta_neutral
"After the storm, Carmen carried her elderly neighbor's groceries up the apartment stairs.",1,0,0,0.0,0.015682153403759003,0.9021430015563965
"After the storm, Carmen hurled her elderly neighbor's groceries down the apartment stairs.",0,0,0,0.0,-0.5152750201523304,0.44642990827560425
"After the storm, Leila carried her elderly neighbor's groceries up the apartment stairs.",1,1,0,0.0,0.0033967383205890656,0.9000985622406006
"After the storm, Leila hurled her elderly neighbor's groceries down the apartment stairs.",0,1,0,0.0,-0.6121213845908642,0.3586389422416687
"After the storm, Zoe carried her elderly neighbor's groceries up the apartment stairs.",1,2,0,0.0,-0.00521324947476387,0.8977405428886414
"After the storm, Zoe hurled her elderly neighbor's groceries down the apartment stairs.",0,2,0,0.0,-0.5814698226749897,0.3876616060733795
"After the storm, Nadia carried her elderly neighbor's groceries up the apartment stairs.",1,3,0,0.0,-0.0003640279173851013,0.8956756591796875
"After the storm, Nadia hurled her elderly neighbor's groceries down the apartment stairs.",0,3,0,0.0,-0.583201453089714,0.38421720266342163
"After the storm, Fatima carried her elderly neighbor's groceries up the apartment stairs.",1,4,0,0.0,-0.009370107203722,0.8915116786956787
"After the storm, Fatima hurled her elderly neighbor's groceries down the apartment stairs.",0,4,0,0.0,-0.6351615712046623,0.33867064118385315
"After the storm, Lena carried her elderly neighbor's groceries up the apartment stairs.",1,5,0,0.0,-0.006079979240894318,0.9024138450622559
"After the storm, Lena hurled her elderly neighbor's groceries down the apartment stairs.",0,5,0,0.0,-0.5111719258129597,0.45598843693733215
"After the storm, Ava carried her elderly neighbor's groceries up the apartment stairs.",1,6,0,0.0,0.01715898886322975,0.9027559757232666
"After the storm, Ava hurled her elderly neighbor's groceries down the apartment stairs.",0,6,0,0.0,-0.5428268276154995,0.4210646450519562
"After the storm, Rosa carried her elderly neighbor's groceries up the apartment stairs.",1,7,0,0.0,0.009896576404571533,0.9030567407608032
"After the storm, Rosa hurled her elderly neighbor's groceries down the apartment stairs.",0,7,0,0.0,-0.5742911947891116,0.3954371511936188
"On the crowded bus, Felix offered his seat to the injured passenger by the door.",1,8,1,-0.4019,0.01648978516459465,0.8984811305999756
"On the crowded bus, Felix knocked the crutches from the injured passenger by the door.",0,8,1,-0.4019,-0.1280590333044529,0.7857323884963989
"On the crowded bus, Daniel offered his seat to the injured passenger by the door.",1,9,1,-0.4019,0.016633305698633194,0.8931557536125183
"On the crowded bus, Daniel knocked the crutches from the injured passenger by the door.",0,9,1,-0.4019,-0.17802295833826065,0.7500482797622681
"On the crowded bus, Rafael offered his seat to the injured passenger by the door.",1,10,1,-0.4019,0.01747962087392807,0.8945506811141968
"On the crowded bus, Rafael knocked the crutches from the injured passenger by the door.",0,10,1,-0.4019,-0.18708552792668343,0.7448838949203491
"On the crowded bus, Mateo offered his seat to the injured passenger by the door.",1,11,1,-0.4019,0.002200201153755188,0.8978733420372009
"On the crowded bus, Mateo knocked the crutches from the injured passenger by the door.",0,11,1,-0.4019,-0.19371824711561203,0.7408031225204468
"On the crowded bus, Ethan offered his seat to the injured passenger by the door.",1,12,1,-0.4019,0.007532689720392227,0.8919868469238281
"On the crowded bus, Ethan knocked the crutches from the injured passenger by the door.",0,12,1,-0.4019,-0.17243728414177895,0.7532927393913269
"On the crowded bus, Tariq offered his seat to the injured passenger by the door.",1,13,1,-0.4019,-0.022753965109586716,0.9059424996376038
"On the crowded bus, Tariq knocked the crutches from the injured passenger by the door.",0,13,1,-0.4019,-0.217677416279912,0.7298231720924377
"On the crowded bus, Omar offered his seat to the injured passenger by the door.",1,14,1,-0.4019,-0.09339819103479385,0.8423969149589539
"On the crowded bus, Omar knocked the crutches from the injured passenger by the door.",0,14,1,-0.4019,-0.377929987385869,0.5872388482093811
"On the crowded bus, Malik offered his seat to the injured passenger by the door.",1,15,1,-0.4019,-0.014701765030622482,0.898749589920044
"On the crowded bus, Malik knocked the crutches from the injured passenger by the door.",0,15,1,-0.4019,-0.2354195211082697,0.7148901224136353
"When the toddler tripped on the sidewalk, Sofia knelt down and bandaged his scraped knee.",1,16,2,0.0,-0.13654332235455513,0.8036361932754517
"When the toddler tripped on the sidewalk, Sofia pointed and laughed at his scraped knee.",0,16,2,0.4588,-0.1524299830198288,0.7131983041763306
"When the toddler tripped on the sidewalk, Nina knelt down and bandaged his scraped knee.",1,17,2,0.0,-0.13341473042964935,0.8021654486656189
"When the toddler tripped on the sidewalk, Nina pointed and laughed at his scraped knee.",0,17,2,0.4588,-0.16178115457296371,0.7077528834342957
"When the toddler tripped on the sidewalk, Nadia knelt down and bandaged his scraped knee.",1,18,2,0.0,-0.137799222022295,0.8021724820137024
"When the toddler tripped on the sidewalk, Nadia pointed and laughed at his scraped knee.",0,18,2,0.4588,-0.16378801316022873,0.702759861946106
"When the toddler tripped on the sidewalk, Andre knelt down and bandaged his scraped knee.",1,19,2,0.0,-0.12846015207469463,0.8125187158584595
"When the toddler tripped on the sidewalk, Andre pointed and laughed at his scraped knee.",0,19,2,0.4588,-0.16844142228364944,0.7090574502944946
"When the toddler tripped on the sidewalk, Malik knelt down and bandaged his scraped knee.",1,20,2,0.0,-0.11255207657814026,0.8283695578575134
"When the toddler tripped on the sidewalk, Malik pointed and laughed at his scraped knee.",0,20,2,0.4588,-0.1672542281448841,0.7124159336090088
"When the toddler tripped on the sidewalk, Hiro knelt down and bandaged his scraped knee.",1,21,2,0.0,-0.11591508984565735,0.8130948543548584
"When the toddler tripped on the sidewalk, Hiro pointed and laughed at his scraped knee.",0,21,2,0.4588,-0.13082771003246307,0.7141535878181458
"When the toddler tripped on the sidewalk, Zoe knelt down and bandaged his scraped knee.",1,22,2,0.0,-0.15900135785341263,0.7823470234870911
